,Unnamed: 0,avg_rating,movie_id
13574,210,3.45378151261,13578.0
10533,1325,3.68943298969,10536.0
13000,3792,2.95850622407,13003.0
14254,890,3.35124941066,14258.0
273,273,2.76744186047,274.0
4850,352,3.10474395921,4852.0
8628,4130,3.40601145038,8630.0
11927,2719,3.06451612903,11930.0
17728,4364,3.9186746988,17732.0
6121,1623,3.08364839319,6123.0
3955,3955,3.0,3956.0
3732,3732,3.84832317073,3733.0
17494,4130,2.86839506173,17498.0
6415,1917,3.0696969697,6417.0
6688,2190,4.01590538336,6690.0
17659,4295,3.57393483709,17663.0
5309,811,2.39230769231,5311.0
8338,3840,2.56730769231,8340.0
1309,1309,2.70347003155,1310.0
7901,3403,4.00844772967,7903.0
3375,3375,3.51740237691,3376.0
7134,2636,2.38524590164,7136.0
4173,4173,3.095684803,4174.0
17174,3810,3.97694334651,17178.0
7042,2544,3.16666666667,7044.0
643,643,2.99337748344,644.0
6479,1981,2.56591639871,6481.0
5397,899,3.16129032258,5399.0
7425,2927,3.64481491947,7427.0
17435,4071,2.52554744526,17439.0
993,993,3.21995019995,994.0
14214,850,3.8742187331,14218.0
11662,2454,3.33645655877,11665.0
11605,2397,3.45417156287,11608.0
17715,4351,2.62631578947,17719.0
10991,1783,2.85430463576,10994.0
17572,4208,2.24337748344,17576.0
5786,1288,4.02443763146,5788.0
9640,432,3.43949044586,9643.0
15144,1780,4.16304347826,15148.0
2145,2145,3.66463414634,2146.0
5167,669,3.81858365288,5169.0
14299,935,3.70902672718,14303.0
6743,2245,2.63636363636,6745.0
4241,4241,3.34343434343,4242.0
15316,1952,2.95422535211,15320.0
3647,3647,3.642530985,3648.0
5750,1252,2.54867256637,5752.0
17668,4304,3.7401970253,17672.0
1523,1523,3.0494966443,1524.0
15720,2356,3.69527760051,15724.0
12367,3159,3.55192307692,12370.0
3882,3882,3.76494023904,3883.0
1549,1549,2.91643454039,1550.0
11122,1914,3.70063694268,11125.0
6621,2123,3.75016118633,6623.0
5909,1411,2.65322580645,5911.0
7455,2957,3.8534591195,7457.0
14577,1213,2.94945848375,14581.0
8952,4454,3.76663072175,8954.0
13544,180,2.863172226,13548.0
13748,384,2.48672566372,13752.0
7374,2876,3.02415458937,7376.0
11141,1933,3.0141509434,11144.0
9619,411,4.01780821918,9622.0
17235,3871,3.53355704698,17239.0
15657,2293,3.22619047619,15661.0
8846,4348,3.83232417327,8848.0
3844,3844,1.64227642276,3845.0
14237,873,3.8529433326,14241.0
4865,367,3.39822490978,4867.0
6015,1517,3.509375,6017.0
1010,1010,3.29425688302,1011.0
16662,3298,3.24369747899,16666.0
10615,1407,3.31275720165,10618.0
17385,4021,3.63238866397,17389.0
13347,4139,3.15346534653,13350.0
11394,2186,3.24598677998,11397.0
3919,3919,2.99754495796,3920.0
5992,1494,3.27586206897,5994.0
13809,445,3.63224841003,13813.0
7180,2682,2.74573055028,7182.0
7852,3354,2.81344936709,7854.0
9880,672,2.83448275862,9883.0
13522,158,3.58362800566,13526.0
3800,3800,3.70622210554,3801.0
16436,3072,3.02416107383,16440.0
9383,175,2.42857142857,9386.0
6395,1897,4.03923900119,6397.0
11636,2428,3.12504591874,11639.0
6197,1699,3.622406639,6199.0
12473,3265,3.46348600745,12476.0
6435,1937,2.84874797176,6437.0
8974,4476,3.94520917679,8976.0
9310,102,2.47413793103,9313.0
5203,705,3.19668246445,5205.0
10996,1788,2.8665568369,10999.0
1394,1394,4.09673735726,1395.0
11162,1954,3.79662285665,11165.0
1772,1772,3.91391794047,1773.0
6512,2014,3.34293948127,6514.0
2403,2403,2.49074074074,2404.0
15775,2411,2.73490813648,15779.0
12993,3785,3.29577464789,12996.0
1795,1795,2.76433121019,1796.0
13565,201,2.93981481481,13569.0
505,505,2.79617834395,506.0
12955,3747,3.73935091278,12958.0
3649,3649,3.80983097902,3650.0
15826,2462,3.55644355644,15830.0
13990,626,3.21126760563,13994.0
17411,4047,2.52036199095,17415.0
4527,29,3.6612244898,4529.0
223,223,3.83149171271,224.0
15623,2259,3.72657421289,15627.0
2920,2920,3.48806442335,2921.0
15392,2028,3.92316258352,15396.0
2246,2246,2.18881118881,2247.0
7858,3360,2.84702549575,7860.0
4551,53,3.41453744493,4553.0
4731,233,3.7512,4733.0
729,729,3.8390778872,730.0
9149,4651,2.87476979742,9151.0
9778,570,2.596,9781.0
5869,1371,3.67788898999,5871.0
11629,2421,3.3782129743,11632.0
10960,1752,3.23232323232,10963.0
10736,1528,3.43584297642,10739.0
4748,250,2.84302325581,4750.0
6801,2303,2.97435897436,6803.0
7542,3044,3.15557075943,7544.0
9692,484,3.43493150685,9695.0
8937,4439,2.60740740741,8939.0
13941,577,2.67555555556,13945.0
14078,714,3.89156626506,14082.0
16871,3507,4.52173913043,16875.0
5005,507,2.13043478261,5007.0
3178,3178,2.52873563218,3179.0
10295,1087,3.78794010522,10298.0
16342,2978,3.02189781022,16346.0
7879,3381,2.99641319943,7881.0
15162,1798,2.47095435685,15166.0
3256,3256,2.92307692308,3257.0
1924,1924,3.46320466537,1925.0
17021,3657,2.69641495042,17025.0
15500,2136,3.0,15504.0
5327,829,2.87837837838,5329.0
17685,4321,2.34408602151,17689.0
6016,1518,2.92508624938,6018.0
583,583,3.05853174603,584.0
642,642,3.14573170732,643.0
4662,164,2.34513274336,4664.0
15240,1876,2.73695375477,15244.0
1580,1580,3.39833333333,1581.0
6344,1846,2.29861111111,6346.0
15860,2496,2.9388004896,15864.0
2336,2336,2.42659826361,2337.0
17177,3813,3.25317028986,17181.0
13794,430,4.07497988737,13798.0
12456,3248,2.88308977035,12459.0
12124,2916,2.28571428571,12127.0
14999,1635,2.17557251908,15003.0
15911,2547,3.40094339623,15915.0
16417,3053,3.28091872792,16421.0
15026,1662,2.42320819113,15030.0
3740,3740,3.59906759907,3741.0
16221,2857,2.42168674699,16225.0
7136,2638,3.14423076923,7138.0
9757,549,3.42957746479,9760.0
3605,3605,2.72523961661,3606.0
16588,3224,3.43274853801,16592.0
9170,4672,1.85526315789,9172.0
16391,3027,3.34893617021,16395.0
9896,688,3.2633107454,9899.0
13996,632,3.93333333333,14000.0
84,84,4.25187969925,85.0
15764,2400,4.32561505065,15768.0
8026,3528,2.53636363636,8028.0
9986,778,2.73789173789,9989.0
5059,561,3.48061104583,5061.0
7295,2797,2.81143552311,7297.0
15495,2131,3.68351383875,15499.0
10274,1066,3.92102227349,10277.0
2853,2853,2.79710144928,2854.0
16815,3451,3.55271084337,16819.0
3922,3922,3.08986048555,3923.0
17553,4189,4.03807303807,17557.0
5160,662,3.12522453169,5162.0
9529,321,3.75383689437,9532.0
7691,3193,3.21722609246,7693.0
4762,264,3.57777777778,4764.0
13172,3964,3.51012536162,13175.0
13988,624,2.85714285714,13992.0
2363,2363,3.07262569832,2364.0
5825,1327,2.89544235925,5827.0
158,158,3.93292682927,159.0
12019,2811,3.27093596059,12022.0
4031,4031,2.75,4032.0
5795,1297,2.39316239316,5797.0
9814,606,3.07067137809,9817.0
4956,458,3.05185185185,4958.0
3875,3875,3.08577405858,3876.0
12363,3155,3.22250970246,12366.0
7367,2869,3.60673234811,7369.0
13609,245,3.28448275862,13613.0
1605,1605,3.06907280647,1606.0
1049,1049,3.7380026857,1050.0
3251,3251,2.87654320988,3252.0
6574,2076,3.26422018349,6576.0
2479,2479,3.79862700229,2480.0
16948,3584,3.46201263677,16952.0
1202,1202,3.50706319703,1203.0
4280,4280,3.12968794732,4281.0
14031,667,2.13821138211,14035.0
3963,3963,2.57317073171,3964.0
4788,290,3.62547673532,4790.0
12856,3648,3.47619047619,12859.0
11734,2526,3.0223880597,11737.0
15020,1656,3.19230769231,15024.0
1142,1142,3.15433070866,1143.0
13252,4044,4.01375357286,13255.0
14449,1085,3.21327160494,14453.0
2663,2663,3.02592592593,2664.0
7201,2703,3.20895522388,7203.0
16057,2693,3.34905660377,16061.0
10371,1163,3.29885057471,10374.0
313,313,3.41439688716,314.0
6710,2212,2.9893111639,6712.0
12826,3618,2.328125,12829.0
15300,1936,3.50251617541,15304.0
8861,4363,3.10294117647,8863.0
9754,546,3.68206886272,9757.0
6691,2193,3.8993325535,6693.0
418,418,3.90682196339,419.0
3037,3037,3.1749271137,3038.0
7777,3279,3.71018075802,7779.0
11697,2489,2.93269230769,11700.0
950,950,3.51204819277,951.0
7603,3105,4.26945592287,7605.0
13063,3855,1.71875,13066.0
7648,3150,3.36472319294,7650.0
9011,4513,3.66583541147,9013.0
11220,2012,3.02479338843,11223.0
13747,383,2.97463002114,13751.0
6324,1826,3.82333978079,6326.0
1659,1659,4.1237282573,1660.0
7856,3358,3.72850678733,7858.0
11531,2323,2.4693877551,11534.0
8445,3947,4.44873271889,8447.0
8297,3799,2.3984962406,8299.0
10100,892,3.880099326,10103.0
13223,4015,2.72131147541,13226.0
10970,1762,3.95580110497,10973.0
11533,2325,1.94478527607,11536.0
11468,2260,3.72727272727,11471.0
12199,2991,3.35820895522,12202.0
8180,3682,3.00806451613,8182.0
6261,1763,3.56494120827,6263.0
2550,2550,3.9831675593,2551.0
12834,3626,3.140056908,12837.0
7452,2954,3.92929292929,7454.0
14159,795,3.71282527881,14163.0
16457,3093,3.13309302648,16461.0
14239,875,3.47126436782,14243.0
7417,2919,3.57510832932,7419.0
2237,2237,2.97894736842,2238.0
17656,4292,2.82894736842,17660.0
12087,2879,3.43387470998,12090.0
9702,494,3.9058633674,9705.0
12180,2972,3.18452380952,12183.0
2971,2971,2.39951100244,2972.0
7390,2892,3.82056590752,7392.0
15034,1670,1.86666666667,15038.0
8575,4077,2.91150442478,8577.0
2112,2112,3.12768393931,2113.0
9346,138,2.16551724138,9349.0
219,219,3.25791855204,220.0
112,112,3.88513998564,113.0
1188,1188,3.23837209302,1189.0
8678,4180,3.96595744681,8680.0
16007,2643,3.24075197089,16011.0
16782,3418,2.65464222354,16786.0
1529,1529,3.74061433447,1530.0
14971,1607,3.10550458716,14975.0
10134,926,3.86720609234,10137.0
2532,2532,3.3241518307,2533.0
17190,3826,2.91103202847,17194.0
7060,2562,3.15384615385,7062.0
11576,2368,3.07305936073,11579.0
15960,2596,2.8418079096,15964.0
6848,2350,3.43760764052,6850.0
7605,3107,3.17382728225,7607.0
17162,3798,3.10828025478,17166.0
2691,2691,4.01561065197,2692.0
13607,243,2.94214876033,13611.0
5568,1070,3.24086870681,5570.0
3769,3769,3.4012345679,3770.0
5768,1270,3.0,5770.0
9554,346,3.08348623853,9557.0
15501,2137,3.08041958042,15505.0
4819,321,2.00568181818,4821.0
15261,1897,3.07883817427,15265.0
529,529,2.42948717949,530.0
9351,143,3.7247706422,9354.0
11372,2164,2.36431226766,11375.0
15515,2151,2.62365591398,15519.0
15561,2197,3.92407024793,15565.0
6628,2130,3.35411311054,6630.0
540,540,2.47115384615,541.0
3128,3128,2.86277372263,3129.0
3086,3086,2.97986577181,3087.0
2805,2805,3.42288557214,2806.0
4970,472,3.37416787191,4972.0
6039,1541,2.56692913386,6041.0
10828,1620,2.40431266846,10831.0
3695,3695,3.1063011063,3696.0
6110,1612,3.26470588235,6112.0
7055,2557,4.70261106365,7057.0
11858,2650,3.16115702479,11861.0
9210,2,3.12587412587,9213.0
17335,3971,4.11023266957,17339.0
12879,3671,3.55590062112,12882.0
5763,1265,3.62290814429,5765.0
5262,764,3.24719101124,5264.0
527,527,2.9830955226,528.0
5982,1484,2.93781725888,5984.0
2108,2108,2.81041911477,2109.0
638,638,3.0942408377,639.0
5047,549,2.86567164179,5049.0
8541,4043,2.58383594692,8543.0
4918,420,3.41484716157,4920.0
11796,2588,3.388101983,11799.0
7023,2525,3.0573089701,7025.0
4663,165,3.09195402299,4665.0
11514,2306,2.95192307692,11517.0
5284,786,2.69304229195,5286.0
4685,187,2.24731182796,4687.0
10321,1113,3.12820512821,10324.0
5028,530,2.26973684211,5030.0
17194,3830,3.43364485981,17198.0
7237,2739,3.99295388711,7239.0
1452,1452,3.41607565012,1453.0
2249,2249,3.32336956522,2250.0
16373,3009,4.30694057081,16377.0
16990,3626,4.00934579439,16994.0
17350,3986,3.50372208437,17354.0
10421,1213,3.76794576082,10424.0
8454,3956,3.23582089552,8456.0
13245,4037,2.93718526372,13248.0
6018,1520,3.00747198007,6020.0
1931,1931,3.11851015801,1932.0
8871,4373,3.47317073171,8873.0
8531,4033,3.24919093851,8533.0
7799,3301,3.55897435897,7801.0
6166,1668,3.47766990291,6168.0
8844,4346,3.58362511391,8846.0
5607,1109,3.70994940978,5609.0
6092,1594,3.5170990566,6094.0
15013,1649,2.63470319635,15017.0
15250,1886,2.07291666667,15254.0
13640,276,2.79811386657,13644.0
16968,3604,3.10344827586,16972.0
3551,3551,2.24657534247,3552.0
12290,3082,4.50449086309,12293.0
6075,1577,3.24651162791,6077.0
14225,861,3.51136192626,14229.0
7770,3272,3.49079320113,7772.0
14598,1234,3.71696727332,14602.0
4560,62,3.56617647059,4562.0
12781,3573,3.71207764198,12784.0
14725,1361,4.42983526541,14729.0
7839,3341,3.65500037233,7841.0
11738,2530,3.26350662589,11741.0
8360,3862,2.81553398058,8362.0
14740,1376,2.80288461538,14744.0
16950,3586,4.33319013304,16954.0
2161,2161,4.39675542232,2162.0
11156,1948,3.16030534351,11159.0
17655,4291,2.11235955056,17659.0
9379,171,3.89055793991,9382.0
14002,638,3.09720885467,14006.0
10098,890,3.61114190687,10101.0
10315,1107,3.77456647399,10318.0
3289,3289,4.40408300053,3290.0
9333,125,2.4453125,9336.0
10483,1275,3.05281526291,10486.0
1527,1527,3.84363718412,1528.0
14452,1088,3.66237776634,14456.0
16760,3396,3.39033457249,16764.0
3547,3547,3.032,3548.0
11283,2075,3.10975609756,11286.0
8854,4356,2.06428571429,8856.0
14001,637,3.7106918239,14005.0
6796,2298,2.17924528302,6798.0
9854,646,3.13214285714,9857.0
13036,3828,3.66717674063,13039.0
10325,1117,3.85805626598,10328.0
3645,3645,2.95726495726,3646.0
32,32,4.16865021771,33.0
4042,4042,3.50016006005,4043.0
2478,2478,3.9186440678,2479.0
15796,2432,3.62437365784,15800.0
415,415,2.98756218905,416.0
10204,996,3.30092592593,10207.0
1187,1187,2.93233082707,1188.0
5940,1442,3.93178519594,5942.0
9738,530,3.39800037552,9741.0
4895,397,3.18403547672,4897.0
13241,4033,3.33824995017,13244.0
10618,1410,3.57384987893,10621.0
16336,2972,3.27749885897,16340.0
16886,3522,3.52673904302,16890.0
4381,4381,3.5,4382.0
11352,2144,3.11206896552,11355.0
869,869,2.35766423358,870.0
16680,3316,2.86785714286,16684.0
1807,1807,2.61111111111,1808.0
630,630,3.65971803832,631.0
7504,3006,2.40540540541,7506.0
4325,4325,2.76068376068,4326.0
5503,1005,3.04716981132,5505.0
1416,1416,2.11811023622,1417.0
5291,793,3.9380064467,5293.0
11498,2290,3.84285714286,11501.0
253,253,2.04210526316,254.0
8089,3591,4.21391631406,8091.0
16028,2664,1.7311827957,16032.0
7296,2798,4.08180839612,7298.0
3157,3157,3.53937007874,3158.0
13806,442,3.68209876543,13810.0
10255,1047,1.92857142857,10258.0
12757,3549,3.29229406554,12760.0
8120,3622,3.0989010989,8122.0
4050,4050,3.44980443286,4051.0
3805,3805,2.4453125,3806.0
9878,670,2.14705882353,9881.0
3936,3936,2.58870967742,3937.0
16227,2863,3.32618025751,16231.0
2349,2349,3.58652884295,2350.0
8009,3511,3.59717041801,8011.0
16673,3309,3.22200772201,16677.0
11567,2359,2.68161434978,11570.0
1330,1330,2.86607142857,1331.0
11147,1939,2.81818181818,11150.0
5728,1230,3.2484843273,5730.0
7635,3137,3.03349282297,7637.0
8842,4344,3.40287769784,8844.0
533,533,3.20613127704,534.0
13281,4073,2.8087431694,13284.0
13598,234,3.88875576037,13602.0
17015,3651,3.1935483871,17019.0
7205,2707,2.37837837838,7207.0
6840,2342,3.18231046931,6842.0
746,746,3.74038461538,747.0
1464,1464,3.39351851852,1465.0
17535,4171,3.27778591302,17539.0
13636,272,2.97298403602,13640.0
3680,3680,3.12580645161,3681.0
16399,3035,3.10638297872,16403.0
9641,433,4.36317921497,9644.0
6909,2411,3.43471951732,6911.0
13237,4029,3.07737704918,13240.0
8522,4024,3.98175857431,8524.0
4830,332,2.99145299145,4832.0
10649,1441,2.41975308642,10652.0
13507,143,3.72102457663,13511.0
13573,209,2.90750605327,13577.0
5346,848,2.77692307692,5348.0
16032,2668,2.9231884058,16036.0
5517,1019,4.31735774547,5519.0
5385,887,3.6266002845,5387.0
2843,2843,2.71359223301,2844.0
5523,1025,3.23105823419,5525.0
14418,1054,2.20624151967,14422.0
10917,1709,3.79732285756,10920.0
5636,1138,3.40069204152,5638.0
8065,3567,3.85867074102,8067.0
8991,4493,4.07557892951,8993.0
16632,3268,3.15137614679,16636.0
10873,1665,3.75,10876.0
12212,3004,3.39345114345,12215.0
17172,3808,3.74515919428,17176.0
14639,1275,3.60009765625,14643.0
1782,1782,3.55138211382,1783.0
6341,1843,3.22139367447,6343.0
9716,508,1.90540540541,9719.0
8906,4408,3.76923076923,8908.0
4867,369,3.46342890579,4869.0
9439,231,3.55750848582,9442.0
6335,1837,3.20841472577,6337.0
13122,3914,3.40568037304,13125.0
10568,1360,2.32,10571.0
9305,97,2.75873015873,9308.0
6014,1516,3.41279887482,6016.0
14194,830,4.03226481322,14198.0
17740,4376,3.51162790698,17744.0
16967,3603,2.96785714286,16971.0
4346,4346,3.16806722689,4347.0
15895,2531,2.78181818182,15899.0
11799,2591,3.89813404417,11802.0
1841,1841,3.70947630923,1842.0
4510,12,2.74811746988,4512.0
7453,2955,2.8358778626,7455.0
8509,4011,3.84473495702,8511.0
1410,1410,2.97402597403,1411.0
17458,4094,2.27777777778,17462.0
6997,2499,2.94952681388,6999.0
2653,2653,3.71800067545,2654.0
17023,3659,3.05358705162,17027.0
9671,463,3.19283919598,9674.0
3532,3532,3.45019011407,3533.0
10836,1628,3.36507936508,10839.0
4512,14,2.35877862595,4514.0
7694,3196,3.8897597195,7696.0
13531,167,3.98237885463,13535.0
14746,1382,3.80058224163,14750.0
7256,2758,3.06060606061,7258.0
6229,1731,3.44387814743,6231.0
16977,3613,2.85300668151,16981.0
1755,1755,3.74378265413,1756.0
10575,1367,3.60377358491,10578.0
10383,1175,3.03601694915,10386.0
11614,2406,2.81766381766,11617.0
4391,4391,3.86235116305,4392.0
12353,3145,3.58795637743,12356.0
16571,3207,3.73524150268,16575.0
3755,3755,3.05938374749,3756.0
5216,718,2.94059405941,5218.0
3825,3825,3.60804117704,3826.0
3096,3096,2.75510204082,3097.0
2569,2569,3.44776119403,2570.0
17140,3776,3.97894736842,17144.0
10451,1243,2.80909090909,10454.0
4176,4176,3.8281512605,4177.0
10319,1111,2.90786516854,10322.0
11840,2632,3.77672382342,11843.0
5247,749,2.84761904762,5249.0
10860,1652,2.82820395039,10863.0
3356,3356,3.0218579235,3357.0
12557,3349,3.846424333,12560.0
13014,3806,3.95145631068,13017.0
13162,3954,2.00806451613,13165.0
5617,1119,3.36,5619.0
15563,2199,3.6523364486,15567.0
16015,2651,2.65,16019.0
3267,3267,2.99451867078,3268.0
5726,1228,2.75449101796,5728.0
15130,1766,3.05238649593,15134.0
15618,2254,2.95294117647,15622.0
611,611,3.05511811024,612.0
13068,3860,2.6192893401,13071.0
12549,3341,3.08988276162,12552.0
11637,2429,2.91082802548,11640.0
15553,2189,4.33803428076,15557.0
16008,2644,2.37810945274,16012.0
911,911,3.15217391304,912.0
8768,4270,3.92415730337,8770.0
6895,2397,2.6835443038,6897.0
6855,2357,2.91794871795,6857.0
7782,3284,3.16860465116,7784.0
3172,3172,3.35109717868,3173.0
6325,1827,3.48169323804,6327.0
1601,1601,2.63463860618,1602.0
8111,3613,2.72444444444,8113.0
12912,3704,2.95833333333,12915.0
13061,3853,3.97222222222,13064.0
1120,1120,3.07392996109,1121.0
9840,632,3.76548672566,9843.0
17368,4004,2.77958579882,17372.0
14736,1372,1.56862745098,14740.0
7289,2791,1.90634441088,7291.0
6675,2177,3.43565683646,6677.0
16255,2891,3.45813106796,16259.0
6462,1964,3.39975698663,6464.0
3847,3847,2.64166666667,3848.0
5510,1012,2.8730964467,5512.0
12034,2826,3.14847161572,12037.0
5053,555,3.50590066506,5055.0
6481,1983,3.43312101911,6483.0
6923,2425,3.78260869565,6925.0
10473,1265,3.77703206562,10476.0
3389,3389,3.88351822504,3390.0
3199,3199,3.53234750462,3200.0
6865,2367,3.16822429907,6867.0
3543,3543,3.82734625907,3544.0
6361,1863,1.70175438596,6363.0
17135,3771,3.14893617021,17139.0
10767,1559,3.08582089552,10770.0
5073,575,3.98839237789,5075.0
13480,116,3.26968174204,13484.0
4178,4178,4.06444444444,4179.0
13686,322,3.17021276596,13690.0
9982,774,3.25991290397,9985.0
12674,3466,3.54192629518,12677.0
13986,622,3.49179360019,13990.0
4507,9,4.03378378378,4509.0
8034,3536,3.35045317221,8036.0
2797,2797,3.40928074246,2798.0
9166,4668,2.89215686275,9168.0
6634,2136,2.17647058824,6636.0
15210,1846,3.54276315789,15214.0
4279,4279,4.11510791367,4280.0
2233,2233,3.75213675214,2234.0
6195,1697,2.95821727019,6197.0
13616,252,3.70420168067,13620.0
5334,836,3.18807621389,5336.0
16634,3270,2.8679245283,16638.0
157,157,2.6577540107,158.0
17196,3832,4.0625,17200.0
12188,2980,2.97452858881,12191.0
16338,2974,3.9298245614,16342.0
668,668,2.37974683544,669.0
16187,2823,3.48021108179,16191.0
4107,4107,3.12757201646,4108.0
2444,2444,2.97512437811,2445.0
8461,3963,3.36334689545,8463.0
5424,926,3.06395348837,5426.0
12627,3419,3.12590448625,12630.0
13805,441,3.35572365737,13809.0
5122,624,3.02845528455,5124.0
9013,4515,2.81818181818,9015.0
5443,945,4.02197462086,5445.0
10399,1191,2.91401273885,10402.0
11486,2278,2.8976945245,11489.0
3730,3730,2.68181818182,3731.0
1679,1679,3.04761904762,1680.0
7174,2676,2.73499538319,7176.0
9223,15,2.92268041237,9226.0
7811,3313,2.390625,7813.0
1866,1866,3.56811673258,1867.0
3915,3915,2.57619047619,3916.0
16005,2641,2.56129032258,16009.0
6093,1595,3.06199460916,6095.0
2803,2803,3.44715603382,2804.0
3630,3630,2.65062761506,3631.0
5591,1093,2.94193548387,5593.0
12411,3203,3.7422037422,12414.0
4917,419,4.0809565814,4919.0
15370,2006,2.93286219081,15374.0
6161,1663,2.78879310345,6163.0
13343,4135,3.68525179856,13346.0
8667,4169,3.6161835856,8669.0
2435,2435,2.7131147541,2436.0
12195,2987,3.72680412371,12198.0
3231,3231,3.79928595336,3232.0
2162,2162,2.98364893297,2163.0
16966,3602,3.01750441625,16970.0
2074,2074,2.78318584071,2075.0
37,37,2.05112219451,38.0
1606,1606,2.8511565538,1607.0
13259,4051,2.40816326531,13262.0
17675,4311,3.28426395939,17679.0
7615,3117,3.70253531483,7617.0
2460,2460,2.04347826087,2461.0
2058,2058,3.75766016713,2059.0
11130,1922,2.93137254902,11133.0
15243,1879,2.67910447761,15247.0
17053,3689,3.65157426232,17057.0
11817,2609,2.94876203576,11820.0
6406,1908,3.85177639272,6408.0
11334,2126,3.74001216097,11337.0
14165,801,2.94035532995,14169.0
3834,3834,3.08956764008,3835.0
6693,2195,3.41414141414,6695.0
9563,355,3.94444444444,9566.0
11133,1925,2.94677236693,11136.0
16408,3044,3.67288284335,16412.0
1255,1255,4.34870443566,1256.0
13018,3810,2.83035714286,13021.0
1541,1541,3.75896762524,1542.0
8888,4390,3.49783549784,8890.0
12566,3358,3.44608223429,12569.0
16677,3313,2.63829787234,16681.0
2869,2869,3.41754580788,2870.0
10647,1439,3.02830188679,10650.0
2885,2885,3.8226691042,2886.0
8173,3675,4.13333333333,8175.0
8190,3692,3.50443224989,8192.0
15713,2349,3.87558411215,15717.0
8077,3579,3.71408081104,8079.0
7653,3155,3.63986784141,7655.0
10168,960,3.22301644031,10171.0
9458,250,2.47497697267,9461.0
13262,4054,3.10714285714,13265.0
15558,2194,2.77490297542,15562.0
17146,3782,2.89215686275,17150.0
1661,1661,2.97872340426,1662.0
11656,2448,3.0,11659.0
3246,3246,4.14285714286,3247.0
9370,162,2.99242424242,9373.0
17397,4033,3.38810900083,17401.0
75,75,4.0903859174,76.0
9945,737,3.0564516129,9948.0
7981,3483,3.56647398844,7983.0
11196,1988,3.30710869207,11199.0
820,820,2.70588235294,821.0
7627,3129,3.67669172932,7629.0
13577,213,3.75294117647,13581.0
1147,1147,3.84639967012,1148.0
8478,3980,3.71987641607,8480.0
1853,1853,3.17971675077,1854.0
9901,693,3.24038461538,9904.0
10385,1177,3.31107205624,10388.0
12895,3687,3.17110573043,12898.0
14573,1209,3.13212435233,14577.0
7009,2511,2.97986577181,7011.0
9236,28,2.77358490566,9239.0
4249,4249,2.96766169154,4250.0
4868,370,3.35068336587,4870.0
9261,53,2.68695652174,9264.0
2891,2891,3.20465116279,2892.0
843,843,2.86111111111,844.0
14037,673,2.45641025641,14041.0
4220,4220,2.94106090373,4221.0
14515,1151,3.75275702597,14519.0
11856,2648,3.77368733565,11859.0
10731,1523,3.84476948997,10734.0
14460,1096,3.98875739645,14464.0
9539,331,3.35085695452,9542.0
2358,2358,3.53081232493,2359.0
8824,4326,3.39046220223,8826.0
12587,3379,2.83088235294,12590.0
4132,4132,3.36440677966,4133.0
17313,3949,3.72108208955,17317.0
14179,815,3.80403458213,14183.0
5343,845,3.58079254603,5345.0
12563,3355,2.87985212569,12566.0
106,106,3.35223160434,107.0
13819,455,2.8202247191,13823.0
8588,4090,3.11748927039,8590.0
13858,494,3.21568627451,13862.0
17596,4232,3.58579881657,17600.0
4814,316,3.32807110639,4816.0
5638,1140,3.06550580431,5640.0
2862,2862,3.13559322034,2863.0
12184,2976,2.71260997067,12187.0
4330,4330,3.29161028417,4331.0
4258,4258,3.87430478309,4259.0
8570,4072,3.95133010883,8572.0
13491,127,3.48200757576,13495.0
3048,3048,2.92469879518,3049.0
13947,583,3.80135718692,13951.0
17013,3649,2.97557003257,17017.0
11359,2151,3.39927623643,11362.0
10047,839,2.69871794872,10050.0
7596,3098,3.82858769932,7598.0
7387,2889,3.29289704709,7389.0
11305,2097,3.67289719626,11308.0
3123,3123,3.7702840793,3124.0
10195,987,3.23930203573,10198.0
9687,479,3.87006619269,9690.0
12426,3218,3.11272141707,12429.0
3233,3233,3.74358974359,3234.0
2192,2192,2.53521126761,2193.0
3531,3531,3.45167173252,3532.0
15811,2447,3.30414051926,15815.0
14089,725,3.40476190476,14093.0
463,463,2.75609756098,464.0
2369,2369,3.45099431818,2370.0
6760,2262,3.01879699248,6762.0
15357,1993,3.52069617858,15361.0
10793,1585,2.87250996016,10796.0
5480,982,3.69411764706,5482.0
12245,3037,3.10883280757,12248.0
906,906,4.01612244898,907.0
15363,1999,3.74490950226,15367.0
4472,4472,3.04251386322,4473.0
8154,3656,3.08161764706,8156.0
163,163,2.6273006135,164.0
8262,3764,3.13333333333,8264.0
9866,658,2.92118226601,9869.0
7253,2755,3.10169491525,7255.0
15027,1663,4.14224464061,15031.0
10065,857,3.68307692308,10068.0
2079,2079,3.36509580528,2080.0
15047,1683,3.36206896552,15051.0
6086,1588,3.79428571429,6088.0
16708,3344,2.66839378238,16712.0
11210,2002,3.18067919552,11213.0
5145,647,2.90714285714,5147.0
6662,2164,3.9825780248,6664.0
4098,4098,3.27131782946,4099.0
9464,256,2.22754491018,9467.0
9519,311,3.02236421725,9522.0
9443,235,2.15789473684,9446.0
5851,1353,2.86933128363,5853.0
271,271,2.91935483871,272.0
17441,4077,3.14563106796,17445.0
17543,4179,3.08358208955,17547.0
5835,1337,4.31816458096,5837.0
480,480,3.10372340426,481.0
9421,213,3.24928366762,9424.0
931,931,2.29411764706,932.0
577,577,2.40598290598,578.0
9404,196,3.28428093645,9407.0
